Product Image,Product ID,Style Code,Parent ID,Department,Category,Sub Category,Product Name,Material Composition,Barcode,Gender,Color Family,Color,Size,Country of Origin,SKU,HS Code,Is It a Pack?,Wholesale Price,Retail Price,Currency
,677ebfdf3bd62e5ee8fa951a,1054,1054-White,Menswear,Polo's & T-shirts,T-Shirts,F*ck Off T-shirt - White,Cotton Jersey 300 gsm,8720989108048,Male,White,White,XL,India,1054-White-XL,6109100010,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa951f,1055,1055-Olive Green,Menswear,Polo's & T-shirts,T-Shirts,Chest Pocket T-shirt - Olive Green,Cotton Jersey 300 gsm,8720989115282,Male,Green,Olive Green,S,India,1055-Olive Green-S,6109100010,No,40.00,100.00,EUR
,677ebfdf3bd62e5ee8fa951f,1055,1055-Olive Green,Menswear,Polo's & T-shirts,T-Shirts,Chest Pocket T-shirt - Olive Green,Cotton Jersey 300 gsm,8720989115299,Male,Green,Olive Green,M,India,1055-Olive Green-M,6109100010,No,40.00,100.00,EUR
,677ebfdf3bd62e5ee8fa951f,1055,1055-Olive Green,Menswear,Polo's & T-shirts,T-Shirts,Chest Pocket T-shirt - Olive Green,Cotton Jersey 300 gsm,8720989115305,Male,Green,Olive Green,L,India,1055-Olive Green-L,6109100010,No,40.00,100.00,EUR
,677ebfdf3bd62e5ee8fa951f,1055,1055-Olive Green,Menswear,Polo's & T-shirts,T-Shirts,Chest Pocket T-shirt - Olive Green,Cotton Jersey 300 gsm,8720989115312,Male,Green,Olive Green,XL,India,1055-Olive Green-XL,6109100010,No,40.00,100.00,EUR
,677ebfdf3bd62e5ee8fa9524,1057,1057-Beige,Menswear,Accessories,Beanies,Woolen Beanie Distressed - Beige,Wool,8720989115329,Male,Beige,Beige,One Size,Netherlands,1057-Beige-One Size,6505009000,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa9526,1058,1058-Navy,Menswear,Accessories,Beanies,Woolen Beanie Distressed - Navy,Wool,8720989115336,Male,Navy,Navy,One Size,Netherlands,1057-Navy-One Size,6505009000,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa9528,1059,1059-Navy,Menswear,Accessories,Scarves,Emblem patch padded Scarf - Navy,Nylon,8720989115343,Male,Navy,Navy,One Size,China,1058-Navy-One Size,6117100000,No,44.00,110.00,EUR
,677ebfdf3bd62e5ee8fa952a,1060,1060-Green,Menswear,Accessories,Scarves,Emblem patch padded Scarf - Green,Nylon,8720989115350,Male,Green,Green,One Size,China,1060-Green-One Size,6117100000,No,44.00,110.00,EUR
,677ebfdf3bd62e5ee8fa952c,1061,1061-Khaki,Menswear,Accessories,Scarves,Emblem patch padded Scarf - Khaki,Nylon,8720989115367,Male,Khaki,Khaki,One Size,China,1061-Khaki-One Size,6117100000,No,44.00,110.00,EUR
,677ebfdf3bd62e5ee8fa9510,1052,1052-Navy,Menswear,Polo's & T-shirts,T-Shirts,F*ck Off T-shirt - Navy,Cotton Jersey 300 gsm,8720989115374,Male,Navy,Navy,S,India,1052-Navy-S,6109100010,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa9510,1052,1052-Navy,Menswear,Polo's & T-shirts,T-Shirts,F*ck Off T-shirt - Navy,Cotton Jersey 300 gsm,8720989115381,Male,Navy,Navy,M,India,1052-Navy-M,6109100010,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa9510,1052,1052-Navy,Menswear,Polo's & T-shirts,T-Shirts,F*ck Off T-shirt - Navy,Cotton Jersey 300 gsm,8720989115398,Male,Navy,Navy,L,India,1052-Navy-L,6109100010,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa9510,1052,1052-Navy,Menswear,Polo's & T-shirts,T-Shirts,F*ck Off T-shirt - Navy,Cotton Jersey 300 gsm,8720989115404,Male,Navy,Navy,XL,India,1052-Navy-XL,6109100010,No,32.00,80.00,EUR
,677ebfdf3bd62e5ee8fa950b,1041,1041-Washed Charcoal,Menswear,Polo's & T-shirts,T-Shirts,Distressed F*ck Off T-shirt - Washed Charcoal,Cotton Jersey 260 gsm,8720989115411,Male,Grey,Washed Charcoal,S,India,1041-Washed Charcoal-S,6109100010,No,36.00,90.00,EUR
,677ebfdf3bd62e5ee8fa950b,1041,1041-Washed Charcoal,Menswear,Polo's & T-shirts,T-Shirts,Distressed F*ck Off T-shirt - Washed Charcoal,Cotton Jersey 260 gsm,8720989115428,Male,Grey,Washed Charcoal,M,India,1041-Washed Charcoal-M,6109100010,No,36.00,90.00,EUR
,677ebfdf3bd62e5ee8fa950b,1041,1041-Washed Charcoal,Menswear,Polo's & T-shirts,T-Shirts,Distressed F*ck Off T-shirt - Washed Charcoal,Cotton Jersey 260 gsm,8720989115435,Male,Grey,Washed Charcoal,L,India,1041-Washed Charcoal-L,6109100010,No,36.00,90.00,EUR
,677ebfdf3bd62e5ee8fa950b,1041,1041-Washed Charcoal,Menswear,Polo's & T-shirts,T-Shirts,Distressed F*ck Off T-shirt - Washed Charcoal,Cotton Jersey 260 gsm,8720989115442,Male,Grey,Washed Charcoal,XL,India,1041-Washed Charcoal-XL,6109100010,No,36.00,90.00,EUR
,677fa0f60bf82648264c50e1,1062,1062-Washed Navy,Menswear,Sweatshirts,Hoodie,Distressed F*ck Off Zipper Hoodie - Washed  Navy,Cotton Jersey 500 GSM,8720989115459,Male,Navy,Navy,S,India,1062-Washed Navy-S,6110202010,No,72.00,180.00,EUR
,677fa0f60bf82648264c50e1,1062,1062-Washed Navy,Menswear,Sweatshirts,Hoodie,Distressed F*ck Off Zipper Hoodie - Washed  Navy,Cotton Jersey 500 GSM,8720989115466,Male,Navy,Navy,M,India,1062-Washed Navy-M,6110202010,No,72.00,180.00,EUR
,677fa0f60bf82648264c50e1,1062,1062-Washed Navy,Menswear,Sweatshirts,Hoodie,Distressed F*ck Off Zipper Hoodie - Washed  Navy,Cotton Jersey 500 GSM,8720989115473,Male,Navy,Navy,L,India,1062-Washed Navy-L,6110202010,No,72.00,180.00,EUR
,677fa0f60bf82648264c50e1,1062,1062-Washed Navy,Menswear,Sweatshirts,Hoodie,Distressed F*ck Off Zipper Hoodie - Washed  Navy,Cotton Jersey 500 GSM,8720989115480,Male,Navy,Navy,XL,India,1062-Washed Navy-XL,6110202010,No,72.00,180.00,EUR
,6784dfcb0bf82648264c86ec,1064,1064-Washed Indigo,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Indigo,Denim,8720989115497,Male,Blue,Blue,S,Turkey,1064-Washed Indigo-S,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86ec,1064,1064-Washed Indigo,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Indigo,Denim,8720989115503,Male,Blue,Blue,M,Turkey,1064-Washed Indigo-M,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86ec,1064,1064-Washed Indigo,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Indigo,Denim,8720989115510,Male,Blue,Blue,L,Turkey,1064-Washed Indigo-L,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86ec,1064,1064-Washed Indigo,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Indigo,Denim,8720989115527,Male,Blue,Blue,XL,Turkey,1064-Washed Indigo-XL,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86e7,1063,1063-Washed Black,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Black,Denim,8720989115534,Male,Black,Black,S,Turkey,1063-Washed Black-S,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86e7,1063,1063-Washed Black,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Black,Denim,8720989115541,Male,Black,Black,M,Turkey,1063-Washed Black-M,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86e7,1063,1063-Washed Black,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Black,Denim,8720989115558,Male,Black,Black,L,Turkey,1063-Washed Black-L,6203424511,No,80.00,200.00,EUR
,6784dfcb0bf82648264c86e7,1063,1063-Washed Black,Menswear,Trousers,Trousers,Wide Denim Trouser Washed Black,Denim,8720989115565,Male,Black,Black,XL,Turkey,1063-Washed Black-XL,6203424511,No,80.00,200.00,EUR
,67ab4066473cd3ec367bf2a3,1066,1066-Navy,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Navy,Cotton Jersey 300 gsm,8720989115657,Male,Blue,Navy,S,India,1066-Navy-S,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf2a3,1066,1066-Navy,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Navy,Cotton Jersey 300 gsm,8720989115664,Male,Blue,Navy,M,India,1066-Navy-M,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf2a3,1066,1066-Navy,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Navy,Cotton Jersey 300 gsm,8720989115671,Male,Blue,Navy,L,India,1066-Navy-L,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf2a3,1066,1066-Navy,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Navy,Cotton Jersey 300 gsm,8720989115688,Male,Blue,Navy,XL,India,1066-Navy-XL,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf29e,1065,1065-Black,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Black,Cotton Jersey 300 gsm,8720989115619,Male,Black,Black,S,India,1065-Black-S,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf29e,1065,1065-Black,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Black,Cotton Jersey 300 gsm,8720989115626,Male,Black,Black,M,India,1065-Black-M,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf29e,1065,1065-Black,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Black,Cotton Jersey 300 gsm,8720989115633,Male,Black,Black,L,India,1065-Black-L,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf29e,1065,1065-Black,Menswear,Polo's & T-shirts,T-Shirts,Gardening Club T-shirt - Black,Cotton Jersey 300 gsm,8720989115640,Male,Black,Black,XL,India,1065-Black-XL,6109100010,No,28.00,70.00,EUR
,67ab4066473cd3ec367bf2a8,1067,1067-Black,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Black,Cotton Jersey 300 gsm,8720989115572,Male,Black,Black,S,India,1067-Black-S,6110202010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2a8,1067,1067-Black,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Black,Cotton Jersey 300 gsm,8720989115589,Male,Black,Black,M,India,1067-Black-M,6110202010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2a8,1067,1067-Black,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Black,Cotton Jersey 300 gsm,8720989115596,Male,Black,Black,L,India,1067-Black-L,6110202010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2a8,1067,1067-Black,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Black,Cotton Jersey 300 gsm,8720989115602,Male,Black,Black,XL,India,1067-Black-XL,6110202010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2ad,1068,1068-Navy,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Navy,Cotton Jersey 300 gsm,8720989115725,Male,Blue,Navy,S,India,1068-Navy-S,6109100010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2ad,1068,1068-Navy,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Navy,Cotton Jersey 300 gsm,8720989115732,Male,Blue,Navy,M,India,1068-Navy-M,6109100010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2ad,1068,1068-Navy,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Navy,Cotton Jersey 300 gsm,8720989115749,Male,Blue,Navy,L,India,1068-Navy-L,6109100010,No,56.00,140.00,EUR
,67ab4066473cd3ec367bf2ad,1068,1068-Navy,Menswear,Sweatshirts,Crewneck,Gardening Club Crewneck - Navy,Cotton Jersey 300 gsm,8720989115756,Male,Blue,Navy,XL,India,1068-Navy-XL,6109100010,No,56.00,140.00,EUR
